id	old_id	dataset	collection	patric_id	strain	file_id	bioproject	biosample	download_key	sra_accession	srr_accession	srr_accession_2	genbank_accession	genbank_ftppath	refseq_accession	refseq_ftppath	MY NOTES	year	country	region	animal	source_detail	source_bin	origin	phylogroup_ct	htype_ec	otype_ec	serotype_ec	serotype	mlst	phylogroup	esbl	esbl_ctxm	SIR_AMK	MIC_AMK	SIR_GEN	MIC_GEN	SIR_KAN	MIC_KAN	SIR_NMC	MIC_NMC	SIR_STR	MIC_STR	SIR_TBM	MIC_TBM	SIR_SPT	MIC_SPT	SIR_ETP	MIC_ETP	SIR_IMP	MIC_IMP	SIR_MER	MIC_MER	SIR_DOR	MIC_DOR	SIR_CET	MIC_CET	SIR_CPM	MIC_CPM	SIR_CRO	MIC_CRO	SIR_CTC	MIC_CTC	SIR_CTX	MIC_CTX	SIR_CTZ	MIC_CTZ	SIR_CXA	MIC_CXA	SIR_CXM	MIC_CXM	SIR_TIO	MIC_TIO	SIR_CFZ	MIC_CFZ	SIR_CFC	MIC_CFC	SIR_CZA	MIC_CZA	SIR_FOX	MIC_FOX	SIR_CTT	MIC_CTT	SIR_TMP	MIC_TMP	SIR_CIP	MIC_CIP	SIR_EFX	MIC_EFX	SIR_LVX	MIC_LVX	SIR_NOR	MIC_NOR	SIR_MXF	MIC_MXF	SIR_DEL	MIC_DEL	SIR_OFX	MIC_OFX	SIR_LCM	MIC_LCM	SIR_AZM	MIC_AZM	SIR_AZT	MIC_AZT	SIR_AMC	MIC_AMC	SIR_AMP	MIC_AMP	SIR_AMX	MIC_AMX	SIR_TZP	MIC_TZP	SIR_SAM	MIC_SAM	SIR_PIP	MIC_PIP	SIR_CHL	MIC_CHL	SIR_FFC	MIC_FFC	SIR_CST	MIC_CST	SIR_PMB	MIC_PMB	SIR_SOX	MIC_SOX	SIR_SMZ	MIC_SMZ	SIR_SXT	MIC_SXT	SIR_NAL	MIC_NAL	SIR_OTC	MIC_OTC	SIR_TET	MIC_TET	SIR_TGC	MIC_TGC	SIR_MIN	MIC_MIN	SIR_DOX	MIC_DOX	SIR_FOS	MIC_FOS	SIR_NIT	MIC_NIT	ZD_AMK	ZD_AMX	ZD_AMP	ZD_SAM	ZD_AZM	ZD_AZT	ZD_CFZ	ZD_CPM	ZD_CTX	ZD_CFC	ZD_CTT	ZD_FOX	ZD_CTZ	ZD_CZA	ZD_CTC	ZD_TIO	ZD_CRO	ZD_CXM	ZD_CXA	ZD_CET	ZD_CHL	ZD_CIP	ZD_AMC	ZD_CST	ZD_SXT	ZD_DEL	ZD_DOR	ZD_DOX	ZD_EFX	ZD_ETP	ZD_FFC	ZD_FOS	ZD_GEN	ZD_IMP	ZD_KAN	ZD_LVX	ZD_LCM	ZD_MER	ZD_MIN	ZD_MXF	ZD_NAL	ZD_NMC	ZD_NIT	ZD_NOR	ZD_OFX	ZD_OTC	ZD_PIP	ZD_TZP	ZD_PMB	ZD_SPT	ZD_STR	ZD_SMZ	ZD_SOX	ZD_TET	ZD_TGC	ZD_TBM	ZD_TMP
ERR439558	ERR439558	BSAC	ENA			ERR439558	PRJEB4681											2003	England				human_clinical	human		H5	O16	O16:H5	O16:H5	131	B2	non-ESBL	non-CTX-M			S														S														S		S				R																S																				R				R		R																										S																																																																		
ERR439559	ERR439559	BSAC	ENA			ERR439559	PRJEB4681											2003	England				human_clinical	human		H7	O75	O75:H7	O75:H7	80	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439560	ERR439560	BSAC	ENA			ERR439560	PRJEB4681											2003	England				human_clinical	human		H4	O78	O78:H4	O78:H4	369	A	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		R																										S																																																																		
ERR439561	ERR439561	BSAC	ENA			ERR439561	PRJEB4681											2003	England				human_clinical	human		H45	O131	O131:H45	O131:H45	491	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439562	ERR439562	BSAC	ENA			ERR439562	PRJEB4681											2003	England				human_clinical	human		H5	O4	O4:H5	O4:H5	12	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439563	ERR439563	BSAC	ENA			ERR439563	PRJEB4681											2003	England				human_clinical	human		H31	O6	O6:H31	O6:H31	127	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439564	ERR439564	BSAC	ENA			ERR439564	PRJEB4681											2003	England				human_clinical	human		H4	O25	O25:H4	O25:H4	131	B2	non-ESBL	non-CTX-M			S														S														S		S				S																R																				S				R		S																										S																																																																		
ERR439565	ERR439565	BSAC	ENA			ERR439565	PRJEB4681											2003	England				human_clinical	human		H7	O75	O75:H7	O75:H7	80	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439566	ERR439566	BSAC	ENA			ERR439566	PRJEB4681											2003	England				human_clinical	human		H1	O2/O50	O2/O50:H1	O2:H1	73	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439567	ERR439567	BSAC	ENA			ERR439567	PRJEB4681											2003	England				human_clinical	human		H40	-	-:H40	NA:H40	10	A	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439568	ERR439568	BSAC	ENA			ERR439568	PRJEB4681											2004	England				human_clinical	human		H1	O6	O6:H1	O6:H1	73	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		R																										S																																																																		
ERR439569	ERR439569	BSAC	ENA			ERR439569	PRJEB4681											2004	England				human_clinical	human		H5	O75	O75:H5	O75:H5	1604	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439570	ERR439570	BSAC	ENA			ERR439570	PRJEB4681											2005	England				human_clinical	human		H7	O1	O1:H7	O1:H7	95	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439571	ERR439571	BSAC	ENA			ERR439571	PRJEB4681											2005	England				human_clinical	human		H45	-	-:H45	H45	62	F	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439572	ERR439572	BSAC	ENA			ERR439572	PRJEB4681											2005	England				human_clinical	human		H1	-	-:H1	H1	73	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439573	ERR439573	BSAC	ENA			ERR439573	PRJEB4681											2005	England				human_clinical	human		H45	O7	O7:H45	O7:H45	62	F	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439574	ERR439574	BSAC	ENA			ERR439574	PRJEB4681											2005	England				human_clinical	human		H1	-	-:H1	H1	73	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439575	ERR439575	BSAC	ENA			ERR439575	PRJEB4681											2005	England				human_clinical	human		H4	O25	O25:H4	O25:H4	131	B2	ESBL	CTX-M			S														S														R		I				R																R																				R				R		S																										S																																																																		
ERR439576	ERR439576	BSAC	ENA			ERR439576	PRJEB4681											2005	England				human_clinical	human		H18	O15	O15:H18	O15:H18	69	D	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439577	ERR439577	BSAC	ENA			ERR439577	PRJEB4681											2005	England				human_clinical	human		H8	O8	O8:H8	O108:H8	5628	B1	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439578	ERR439578	BSAC	ENA			ERR439578	PRJEB4681											2006	England				human_clinical	human		H31	O83	O83:H31	O83:H31	372	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439579	ERR439579	BSAC	ENA			ERR439579	PRJEB4681											2006	England				human_clinical	human		H31	O6	O6:H31	O6:H31	127	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439580	ERR439580	BSAC	ENA			ERR439580	PRJEB4681											2006	England				human_clinical	human		H1	O18	O18:H1	O18:H1	73	B2	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439581	ERR439581	BSAC	ENA			ERR439581	PRJEB4681											2007	England				human_clinical	human		H5	O16	O16:H5	O16:H5	131	B2	non-ESBL	non-CTX-M			S														S														S		S				R																S																				S				S		S																										S																																																																		
ERR439582	ERR439582	BSAC	ENA			ERR439582	PRJEB4681											2007	England				human_clinical	human		H10	O15	O15:H10	O15:H10	101	B1	non-ESBL	non-CTX-M			R														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439583	ERR439583	BSAC	ENA			ERR439583	PRJEB4681											2007	England				human_clinical	human		H25	O8	O8:H25	O8:H25	58	B1	non-ESBL	non-CTX-M			S														S														S		S				S																S																				R				R		S																										S																																																																		
ERR439584	ERR439584	BSAC	ENA			ERR439584	PRJEB4681											2007	England				human_clinical	human		H4	O24	O24:H4	O24:H4	117	F	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				R		S																										S																																																																		
ERR439585	ERR439585	BSAC	ENA			ERR439585	PRJEB4681											2007	England				human_clinical	human		H23	O158	O158:H23	O158:H23	5662	D	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
ERR439586	ERR439586	BSAC	ENA			ERR439586	PRJEB4681											2007	England				human_clinical	human		H18	O77/O17/O44/O106	O77/O17/O44/O106:H18	O17:H18	69	D	non-ESBL	non-CTX-M			S														S														S		S				S																S																				S				S		S																										S																																																																		
